listing_id,year,engine_cc,mileage_km,transmission,fuel_type,body_type,city
6bb5b1ed-1343-4d27-92d7-734b51e40ba8,2017,800,162157,Manual,Petrol,Sedan,Karachi
4803c19c-6975-4b5a-a22c-1cb513c0950b,2020,800,85895,Automatic,Diesel,Hatchback,Karachi
2a0dece6-d6d5-468b-8d27-0b55dbd93ab4,2009,1000,140909,Manual,Petrol,Hatchback,Rawalpindi
407eb9bb-3f7f-44d9-a85f-4e4e21d87d85,2006,1800,33487,Automatic,Hybrid,Sedan,Rawalpindi
8b9f2a98-e914-42a8-93a1-0adba04cc9a3,2012,1800,188808,Manual,Diesel,SUV,Islamabad
521a93fa-15dd-4402-9f86-3085a49b927d,2003,1300,53951,Manual,Petrol,Sedan,Lahore
198822a2-00c5-4108-a81a-aee6a392c502,1998,1000,24107,Automatic,Diesel,Coupe,Karachi
d4172dc5-068c-4204-9d26-362dccc8da45,2003,800,289860,Automatic,Petrol,Hatchback,Karachi
d0b07c3b-fc17-4891-9173-9c1ce429f251,2011,2000,167738,Automatic,Petrol,Hatchback,Lahore
cc230c36-e003-4275-920f-f9322dc2ab8e,2014,2000,27615,Manual,Petrol,Sedan,Rawalpindi
3ede548e-9b34-44ab-9579-34be43e310bf,2000,1500,148010,Automatic,Diesel,Sedan,Faisalabad
85e0d977-3589-4c06-bf08-e95ae670f8fc,2012,800,193419,Manual,Diesel,Hatchback,Faisalabad
481a616c-6860-47fd-bdb1-017de44ae3fe,2005,1500,193081,Automatic,Petrol,SUV,Karachi
b108ec2f-b024-472b-9ccd-886211873915,1998,1500,12535,Manual,Hybrid,Hatchback,Lahore
65abb3ff-849c-437b-b5e8-40a77bf7630f,2008,800,344616,Automatic,Hybrid,Hatchback,Lahore
3404cec7-5f58-4005-b8ba-c46513c7ef06,2004,1800,124868,Automatic,Diesel,Sedan,Karachi
d8f28c27-c103-4d28-bc16-21bdfb84896c,2020,1300,48772,Manual,Petrol,Coupe,Islamabad
0ad4f079-23ff-42af-8a63-8d4a376579bc,2012,2000,44513,Manual,Hybrid,SUV,Rawalpindi
7d9ec680-1bba-4ba8-96ab-8f5ced95ba6f,2000,1800,297701,Manual,Diesel,SUV,Karachi
15791ada-9534-40c4-b616-127bf7275047,2007,1300,165155,Automatic,Hybrid,Hatchback,Islamabad
88c482ed-d031-402c-8b6d-0cafbd306c9d,2012,1300,122479,Manual,Petrol,SUV,Faisalabad
2aa4758c-7c23-4265-a319-5d178289198d,2001,1000,55395,Manual,Diesel,Coupe,Islamabad
02cebe75-4e1f-41dd-a2e4-89eece7cb7bf,2011,800,280978,Automatic,Petrol,Coupe,Islamabad
05bc5acc-feb5-4e64-85cd-c08b82392da3,2012,1300,62869,Manual,Petrol,Hatchback,Faisalabad
93581728-03ea-48e2-951e-8d203bfe4510,1999,1000,171858,Manual,Petrol,SUV,Islamabad
b29c8d11-2359-4a77-9cde-3a521d18448d,2010,1800,25664,Automatic,Diesel,SUV,Lahore
183b7e44-af6d-45ba-baf1-e9aad839be6a,2010,1500,291479,Manual,Petrol,Coupe,Lahore
1d9dd190-4000-4036-b6b3-da3e9b9a3caa,2023,1000,63676,Manual,Petrol,SUV,Karachi
05f4a486-e185-4567-a490-327b1fc72cc3,2004,1500,195160,Manual,Hybrid,Hatchback,Lahore
96768a5d-2981-40f2-b8a3-c49582b4c0aa,1998,800,103678,Automatic,Petrol,Sedan,Islamabad
279ff352-43a4-4f8b-b4c6-554367fa5e4b,2001,800,241694,Manual,Petrol,Coupe,Rawalpindi
dae21ca6-0fe2-4380-9b00-68b9e96fe267,2013,800,200660,Automatic,Petrol,Hatchback,Karachi
30b366fb-d77b-4e02-8fdb-d17a595897c6,2003,1300,146724,Automatic,Petrol,Sedan,Faisalabad
e2feb9ce-d9ef-43fd-b3c5-b5ba878f6532,2017,1800,128862,Automatic,Diesel,Coupe,Faisalabad
df2b4b45-9937-4dd6-8de6-c0c71ec31d8a,2013,800,45991,Automatic,Diesel,SUV,Rawalpindi
2c95e776-6b35-44c0-b1ad-ce981ee8a43c,2004,2000,275678,Manual,Hybrid,Sedan,Rawalpindi
7a2b8f71-06ae-4411-8486-08a06e9c0c8c,2023,2000,188278,Automatic,Hybrid,Coupe,Islamabad
4f7d27f2-f00f-4465-b9e6-c263110dcea5,2016,1800,168613,Automatic,Diesel,SUV,Lahore
c41ff459-8bd5-4c70-baeb-dbe0cbd0ed90,2008,1800,114829,Manual,Diesel,Sedan,Rawalpindi
9ab9fed9-f529-48c6-a269-7ad01fb5447c,2014,1300,306178,Manual,Petrol,Sedan,Karachi
ab87647c-4eb4-4819-a6b9-d366262c158b,2019,1000,139736,Manual,Petrol,Coupe,Islamabad
d696d4de-4ca8-4376-b942-4c00c8dea44b,2024,1000,92327,Manual,Hybrid,Hatchback,Islamabad
278c3946-f65b-484e-ba3d-9476e5aa9a3f,2016,800,184382,Manual,Hybrid,SUV,Rawalpindi
1461f53f-a24f-45be-a08d-c49d545b6a17,2015,1300,92042,Automatic,Petrol,Sedan,Lahore
6381de38-5757-4882-8bc6-287e24afb2c6,2005,1800,114718,Manual,Hybrid,Coupe,Lahore
a8501b90-98c6-41ce-9d60-afd4500056ac,2008,1800,105625,Manual,Diesel,SUV,Islamabad
49503010-96e7-43d2-8ebd-5b7db28d6d85,1999,800,77443,Manual,Petrol,Hatchback,Lahore
18729dad-8303-4456-80a7-b28b3044afd2,2009,2000,347151,Automatic,Hybrid,Sedan,Islamabad
5e72e8c1-b2a1-40c5-aa66-2c38b5766195,2007,1300,71539,Manual,Hybrid,Coupe,Rawalpindi
2c1288f3-4663-47a3-8369-3c8de5922a8c,2018,1300,91332,Automatic,Petrol,SUV,Rawalpindi
ad700834-8796-4b09-a34a-c5cd984f2667,2007,2000,154411,Manual,Petrol,Sedan,Faisalabad
bb3ee842-d983-4c74-940e-6269c0f7cb34,2010,1800,16977,Manual,Hybrid,Hatchback,Faisalabad
35017272-03b3-430e-81df-ac91eb84a71a,2005,2000,296511,Manual,Diesel,SUV,Islamabad
49957ddd-c02f-4ed2-9497-e4d1de41d1cb,2021,800,124778,Automatic,Diesel,SUV,Lahore
1ba79ba1-c4ab-4a27-b5c2-47f1bc647eaa,2024,2000,335073,Automatic,Diesel,Sedan,Islamabad
7a3f4aa0-1388-46e3-8f12-fd2eb3729ef3,2004,1000,35543,Automatic,Diesel,Sedan,Lahore
00ac3038-6788-47e5-a01f-207818ea3518,1999,1500,229753,Automatic,Petrol,Coupe,Rawalpindi
7865053d-f0e8-408c-b38a-8991055badcb,2010,1300,286273,Automatic,Petrol,Coupe,Faisalabad
09c2116c-1ba9-48c7-bc63-f43d7f53454c,2018,2000,118270,Manual,Diesel,Sedan,Lahore
ca1f62dc-d98a-4c91-9313-0ba6e3f3cc48,2007,800,167099,Automatic,Petrol,Sedan,Islamabad
b8624142-878c-4f09-9762-74f5e604b4a2,2003,1500,84360,Manual,Hybrid,Sedan,Islamabad
73095e9b-b531-4a5b-962a-86d57d8d940a,2017,1800,253093,Manual,Diesel,SUV,Faisalabad
61e7ca7d-dbbd-4688-b44a-897552d00a5e,2011,1000,28078,Manual,Diesel,SUV,Karachi
c7b87521-7f3a-478e-86ff-6df92cf0c1dd,2011,2000,290514,Automatic,Hybrid,Hatchback,Islamabad
1716bc27-b6ff-4be6-9a58-3c5d768fea5c,2005,800,26023,Automatic,Hybrid,Coupe,Karachi
76c3c719-d458-4d51-9581-3623c3d3ae7b,1999,1300,2000,Automatic,Petrol,Hatchback,Faisalabad
3ba47b2b-789d-4efb-b88c-684f8a689957,2013,1000,50849,Manual,Petrol,SUV,Islamabad
8271a8c5-989a-4db9-9dc3-2f785813dd6d,2000,1500,60559,Automatic,Diesel,Coupe,Rawalpindi
a7f97a3d-a2cc-4227-ace6-2e36ab1bbf19,2019,1300,47781,Automatic,Petrol,Hatchback,Rawalpindi
c09502a3-cf21-4e65-9753-071ed42958cf,2009,1000,233714,Manual,Diesel,Coupe,Rawalpindi
ece63d5b-db0e-4715-b9aa-2d05c682e04b,2006,1000,140803,Manual,Petrol,Sedan,Lahore
756e8e55-9cdf-45ea-bfb2-61c460107992,2019,1300,283875,Automatic,Hybrid,SUV,Faisalabad
5d18a254-4542-48c0-a784-07885ebc5f01,1999,1500,273983,Automatic,Hybrid,Coupe,Faisalabad
3a77c279-9cf3-4923-9b99-c6c7529c0626,2005,1500,156684,Manual,Diesel,Sedan,Faisalabad
15810b6f-ec81-4699-bc80-e689e77f1ec4,2016,1800,299622,Manual,Petrol,Coupe,Karachi
172b943d-1fa5-4480-aa9f-df5479c25d5f,2003,1000,101043,Manual,Petrol,Coupe,Lahore
eafd8832-e490-464a-afb5-55e2fad8a572,2019,1500,105863,Manual,Hybrid,Hatchback,Islamabad
aaa3fa55-6718-4e35-a16d-f8bc58fe9166,2021,800,45627,Automatic,Hybrid,Coupe,Faisalabad
e5cfa386-fa0f-4864-ac61-aa826393ca28,2008,1300,272466,Automatic,Petrol,Coupe,Lahore
b86094cf-a420-475a-be20-c1ba059dae2a,2011,1000,77699,Manual,Petrol,Sedan,Islamabad
df30bf14-d584-4d52-86f2-9d58a2ef15dd,2015,1300,215424,Automatic,Diesel,Coupe,Faisalabad
c1966ff5-dabb-4d04-be42-599c25c79c2f,2017,1500,19642,Manual,Diesel,Coupe,Karachi
73877530-a365-46af-8d9a-2cb74609c00e,2017,1800,210616,Manual,Diesel,Hatchback,Karachi
42079e40-b433-4c92-b666-f8a1398eb3d9,1999,2000,249151,Automatic,Diesel,Sedan,Islamabad
cb24271b-420b-41e0-80eb-65a1a693edab,2024,1300,163026,Automatic,Diesel,Sedan,Karachi
eef102f3-825d-4f54-b6e6-fdfb56834f87,2002,1300,232317,Automatic,Diesel,Coupe,Faisalabad
29ac0871-55c4-455f-bb5e-60ca4964fa13,2018,800,98532,Automatic,Petrol,Coupe,Rawalpindi
8a6c10b3-c684-4f7c-9f82-fa2659de7279,2022,1800,196036,Manual,Hybrid,SUV,Lahore
4facaba0-af64-4443-ad3e-00a30a7393d8,2007,2000,265706,Automatic,Petrol,Sedan,Karachi
6069c0d6-834e-4051-ae61-e40bb3d19a3c,2004,1000,30213,Manual,Petrol,Coupe,Lahore
c2497142-c502-4d74-b50e-b547676458ad,2009,2000,104390,Automatic,Diesel,Coupe,Faisalabad
17d7f2d8-8ef9-4252-9eac-4de9521d4d35,2010,2000,64945,Manual,Petrol,Hatchback,Rawalpindi
e2f0f73c-2604-4616-a4a0-e858acd7857d,2017,1500,93104,Automatic,Hybrid,Hatchback,Islamabad
0b837b40-ced7-4a1e-a059-b15af1598fb3,2003,1300,47391,Automatic,Petrol,Coupe,Lahore
d6b4e173-e820-47cd-9e56-2e46b2cba3ab,2003,1800,112364,Manual,Hybrid,SUV,Karachi
50b7907d-91dd-4e90-ae50-663e8b98520a,2006,2000,214699,Manual,Hybrid,Sedan,Rawalpindi
1520cca0-f74a-49ce-a6a2-8eb9ba92f5e3,2002,2000,90807,Manual,Petrol,Hatchback,Faisalabad
3debe501-a90a-42cb-91b4-6508fea433fb,2023,1300,336981,Automatic,Diesel,Coupe,Islamabad
e8b8e3c7-9a6f-43b8-8de5-36e2a5fa67d0,2012,1300,114404,Automatic,Diesel,Coupe,Faisalabad
27357dcf-6fed-4ccc-bd81-674fefc9eb81,2001,800,268180,Automatic,Hybrid,Hatchback,Islamabad
14f86e37-b041-427b-80f5-d641a333ab56,2019,800,252569,Manual,Diesel,Hatchback,Islamabad
43a69446-db36-47f5-941f-32273abb3fec,2006,1300,343995,Automatic,Petrol,SUV,Faisalabad
5a5288a2-2fe8-4a4f-86d1-005ef4bc0c73,2022,1000,29766,Automatic,Hybrid,Hatchback,Karachi
db5f6912-528f-4df2-b2cb-abe0a84dd3a9,2021,800,343618,Automatic,Diesel,Hatchback,Rawalpindi
c69a2f9f-1adc-4a17-b972-a9a10a905195,2010,1500,18517,Manual,Diesel,SUV,Faisalabad
a8b0f1e0-527f-4c7c-b5be-02273fb84e0a,2018,1500,187955,Automatic,Petrol,SUV,Islamabad
69f21c00-918a-4cd3-8494-496aba9d7658,2001,1500,67079,Automatic,Hybrid,SUV,Islamabad
41fd6e90-0f82-4ed9-819b-323e11a06e6e,2018,800,116524,Automatic,Petrol,Hatchback,Rawalpindi
4937e06a-4714-4d08-8f64-9238970d03ac,2023,1300,194868,Automatic,Hybrid,Hatchback,Rawalpindi
648f2839-ddfe-43a8-bb4a-2157c9299ac6,2001,1500,28142,Manual,Diesel,SUV,Faisalabad
da96afab-1ce5-4b08-8b95-f94099be8929,2001,2000,200104,Automatic,Diesel,Sedan,Karachi
ce5bf51a-4688-4696-9046-30f9a5037845,2002,1000,179657,Automatic,Hybrid,Coupe,Karachi
da77fd97-0939-45b2-849b-5417cf2e8613,2008,2000,94558,Manual,Diesel,Hatchback,Karachi
060addfe-d56f-4616-aa83-4ba7baed5414,2008,2000,30415,Manual,Diesel,Hatchback,Karachi
89f3cd15-de25-4a26-b15b-a0bd313b6f87,2022,1000,302136,Manual,Diesel,Sedan,Karachi
8b5268cd-70d5-4bb4-b192-e86534375576,2017,1500,332129,Automatic,Diesel,Coupe,Rawalpindi
8c825d77-f6c4-46e9-95d0-38427c27a420,2010,800,19778,Manual,Hybrid,Hatchback,Lahore
dc6072f5-efbe-494c-a9d0-893e434295dd,2008,1800,99917,Manual,Hybrid,Sedan,Karachi
d557fcfb-b367-42bd-9128-03b0b1a374a5,2005,2000,180538,Automatic,Petrol,Sedan,Rawalpindi
615a59b3-4fb2-4822-bc06-e10d22aad820,2014,1800,160492,Manual,Petrol,Sedan,Islamabad
ccf575ed-c943-4d37-acf1-95b4a9662048,2007,1500,272780,Automatic,Diesel,SUV,Islamabad
a288db0b-885e-4f47-811e-ff71042942bc,2013,1300,98789,Manual,Diesel,Sedan,Karachi
35b49bec-fb27-4ee4-b77c-27efd6fdd512,2005,2000,68789,Manual,Hybrid,Sedan,Faisalabad
9c072e6d-508c-4b86-b993-9de3a8892292,2014,1000,64572,Automatic,Hybrid,Sedan,Rawalpindi
9e017507-afac-4ce2-90eb-51cf332146fd,2018,1300,280354,Manual,Hybrid,Sedan,Lahore
25b48f9b-521a-460d-bad0-d3c3750ff516,2018,800,25289,Manual,Diesel,Coupe,Rawalpindi
c6864d38-4fa3-45a9-be9c-2c1ea0c7b3cd,2001,1800,132507,Automatic,Hybrid,SUV,Karachi
a42416fa-cb66-4301-b812-218faf347c8a,2020,2000,330464,Manual,Diesel,Coupe,Lahore
fda51bbd-be8e-43f6-9c75-e1be9aaf33dc,2019,1800,141545,Manual,Diesel,Sedan,Faisalabad
c9c4d1b4-0945-4db9-b61b-b2bc2dd710ff,2021,1800,61726,Automatic,Petrol,Sedan,Rawalpindi
622e3b8a-43c6-4d3b-a944-a5cfe6e0b751,2004,1800,104726,Automatic,Hybrid,SUV,Islamabad
8269b8c3-6e7a-4286-ad8f-310d3accc854,2020,1500,154849,Manual,Petrol,Coupe,Karachi
d322b5ff-e040-417f-a9ef-ba2c80ea4cfd,2020,1500,173331,Manual,Petrol,Sedan,Lahore
738d04de-be19-4d6d-9c9a-6904e3a0f14a,2001,1800,259052,Manual,Petrol,Sedan,Lahore
07174bab-6ab2-4a1b-9cea-2616e0e912e5,2006,2000,121194,Automatic,Diesel,Hatchback,Rawalpindi
db5b4997-3646-49b6-a1f5-36afc8f17a54,1999,800,91594,Manual,Diesel,Hatchback,Islamabad
c96a3fe0-bbb3-4fd6-aa99-7f3b80af2eb3,2011,2000,60765,Manual,Petrol,Sedan,Karachi
f4c9c1c7-c2b9-4cf7-b1d4-b2d9d2a4592a,2019,2000,89397,Automatic,Diesel,Coupe,Faisalabad
1ed6e702-0155-48e7-bba1-845c79f03204,2006,2000,48733,Automatic,Diesel,SUV,Lahore
1ed1a703-e0d0-4e6a-a3e8-892754910800,2010,1500,239357,Automatic,Diesel,Coupe,Rawalpindi
bceb8562-d350-43a3-aefb-6d1acab7a2de,2018,1000,59274,Manual,Hybrid,Sedan,Karachi
0b23dd3f-265c-4be1-adb2-e026f68010af,2001,1500,309723,Automatic,Hybrid,Coupe,Karachi
6340820a-6b9b-40ab-b9b7-94bb9370e8a8,2017,1500,188009,Manual,Hybrid,SUV,Rawalpindi
57356b37-cf7c-4fd3-904a-8bcc31a32f12,2013,800,215631,Automatic,Petrol,Sedan,Islamabad
2105b014-ec90-47ad-85c1-0ea8b5d2f093,2018,1300,6480,Manual,Hybrid,Hatchback,Faisalabad
842363b2-3c03-40a8-811d-72c8d3db0154,2014,2000,324135,Manual,Diesel,SUV,Rawalpindi
c1c30372-bf00-4391-8bea-860f81fe480f,2009,2000,336280,Automatic,Petrol,Sedan,Lahore
f60d2604-d1df-47f5-a4a8-d79141781aa0,2018,1000,265063,Automatic,Diesel,SUV,Lahore
94e8e1a0-1ad3-4d54-bb74-2e664ff89afa,2022,1500,168104,Manual,Diesel,Hatchback,Lahore
533bff47-c6ed-4669-8fde-5991016c2482,2014,1000,288618,Automatic,Diesel,SUV,Lahore
9534c79d-4efe-4e1a-adc6-327404ee80ff,2012,1500,300435,Automatic,Petrol,Coupe,Rawalpindi
986b1542-5e46-4760-b038-52b1c27e22f0,2008,800,260766,Manual,Petrol,Coupe,Rawalpindi
89dce297-ac2b-405f-bbbf-a44a0031d86c,1999,1800,287885,Manual,Petrol,Hatchback,Faisalabad
cdb52f01-ef65-44f3-b89b-2537bad3c2be,2015,1000,343196,Automatic,Diesel,Hatchback,Lahore
c17ca081-6607-47cc-9b10-03cddef3f60c,2024,1000,238267,Automatic,Hybrid,Coupe,Islamabad
9a4f5f26-4d7f-4800-8fbb-d7b6b58983b5,2020,1500,59781,Manual,Hybrid,SUV,Lahore
1cb98f6a-1772-47d3-866d-f496a18b600d,2008,1300,332220,Automatic,Hybrid,Hatchback,Lahore
e7356bb0-f2ac-4773-ad2c-c9b47c9e5d83,1999,1000,258171,Manual,Hybrid,Coupe,Lahore
9590c689-4473-448a-b767-2c835992225e,2006,1800,102719,Manual,Petrol,Coupe,Karachi
8cdb84a0-c724-4835-9377-52b8c5970e32,2012,1000,177174,Manual,Diesel,Sedan,Faisalabad
b4a526c1-3d52-4be6-a2eb-c4ac25fa3848,2001,1500,239802,Manual,Diesel,Sedan,Faisalabad
88a0cb32-68d9-4fed-8ecd-8eec642ccfa2,2021,800,290049,Automatic,Hybrid,Coupe,Faisalabad
cfdf8950-3f4d-4ee1-8f2f-3f6aa19fff82,2022,1000,303329,Manual,Hybrid,SUV,Lahore
67ca24da-d92d-4b43-957a-d62e88422f1c,2010,2000,314859,Automatic,Hybrid,Coupe,Rawalpindi
efe8c4a6-fb5b-4af7-9e0d-5882c0747ed7,2017,2000,130148,Automatic,Diesel,Hatchback,Islamabad
50f69caf-e4d5-467c-99a3-b23375ec41ae,2012,1000,72446,Automatic,Hybrid,Hatchback,Faisalabad
50aeb50c-2302-4b68-aa62-e2364f2f0ab4,2008,2000,290236,Manual,Petrol,SUV,Faisalabad
1f384e1d-b42b-42ae-ac85-7faa6eabd1dc,2020,1300,181033,Manual,Hybrid,SUV,Faisalabad
8f7976f0-265a-49cd-b102-f5251a81f8c9,2015,2000,333907,Automatic,Hybrid,Sedan,Islamabad
a765866d-ae85-455d-93c2-653dfaa3ddc6,2015,1500,305558,Automatic,Hybrid,Hatchback,Rawalpindi
4f5d4816-e522-4a0a-9856-23eb0b94e0b9,2023,800,274061,Manual,Petrol,Coupe,Karachi
e6a8398f-42b5-4558-95f2-6bf3d23de0df,1999,2000,29677,Manual,Diesel,SUV,Islamabad
5c37e6e9-b680-4c46-999c-e63fb122fe66,2019,1300,76770,Manual,Hybrid,Hatchback,Karachi
477a988f-6416-454e-a614-04f4785789d3,2022,1800,16937,Automatic,Diesel,Sedan,Faisalabad
1346160a-818b-4406-84bb-b91319d12bf7,2019,2000,294589,Manual,Hybrid,Coupe,Karachi
bf1b637f-baa2-40e5-aefc-5c0508b4364b,2014,2000,150805,Manual,Diesel,Coupe,Rawalpindi
e8f020d4-7cf8-4cfb-beda-dc2c5cbcb954,2023,2000,163920,Manual,Petrol,Hatchback,Karachi
bd5d7847-5ac2-4168-b03c-62ef18d1b128,2017,1500,118252,Automatic,Hybrid,SUV,Karachi
b57eb2c3-de86-4125-b55f-bf7733e7fcd3,2007,1500,93022,Manual,Petrol,SUV,Faisalabad
718763c0-5116-430b-ace0-78be9e930729,2001,1500,21304,Automatic,Diesel,Hatchback,Karachi
f1dbce25-fbaf-4236-ba99-d74d8d0b0712,2003,1800,133701,Manual,Diesel,Coupe,Karachi
d84da002-ee7e-4342-8ad0-f45691953a05,1999,1000,169151,Manual,Hybrid,Hatchback,Rawalpindi
b16f61f3-27fe-4278-a754-a187fd83aa80,2023,1800,288442,Automatic,Petrol,Hatchback,Faisalabad
8381f6c4-f8de-4a18-a742-682c5e51ef4a,2005,1000,272947,Manual,Hybrid,SUV,Rawalpindi
339821e0-624f-440a-82ab-ec240ad93eaa,2015,1800,211506,Manual,Diesel,SUV,Karachi
807c955c-65ba-487f-bfd4-1f7fdf6fa56b,2019,1300,173574,Automatic,Diesel,SUV,Faisalabad
1a191017-ce1b-41b2-99b9-587759c311db,2014,1500,294301,Manual,Petrol,Hatchback,Rawalpindi
9eff3c74-ef27-4434-acb1-26d26a9943a1,2005,2000,321756,Manual,Petrol,Hatchback,Rawalpindi
d90428c5-3f5e-4817-ac85-806b59b2dc7a,2023,800,202310,Automatic,Hybrid,Hatchback,Lahore
635968da-70e3-4331-9333-93a243ba90dd,2014,1300,269646,Automatic,Diesel,Sedan,Islamabad
ff3679ff-d01f-4e77-8cda-a436325758f1,2018,1000,167936,Manual,Petrol,SUV,Faisalabad
b7952cf4-4928-44c0-9044-f5c250598ef8,2015,800,328693,Manual,Petrol,SUV,Rawalpindi
1884b440-acd8-4a3c-ae60-e710a8470402,2024,800,107782,Automatic,Hybrid,Sedan,Karachi
1deb4dc3-c5f3-4b10-9bdf-613a3266284c,1998,1500,173914,Manual,Petrol,Sedan,Lahore
b7975e10-92f5-482f-a610-1e8839b8fbd1,2003,1300,292596,Manual,Hybrid,SUV,Islamabad
c143486b-ab31-42f4-9879-b048a4a6ac71,2011,1500,236519,Automatic,Diesel,Hatchback,Lahore
6c50a359-3ee2-4c57-880e-e9b8c1a88d6e,2010,2000,62026,Manual,Hybrid,Sedan,Faisalabad
577cff52-713a-4417-93cc-7f72645f5691,1999,2000,38057,Automatic,Hybrid,Sedan,Islamabad
14f55066-7704-4483-845c-f3e21caaef7f,2023,2000,157994,Manual,Diesel,Coupe,Rawalpindi
114ce6bf-c2c3-426a-adc7-aee0951dd0c4,2010,2000,16158,Automatic,Petrol,SUV,Karachi
3662be47-153d-49c3-8bec-bab01975da69,2021,1500,286116,Automatic,Hybrid,SUV,Islamabad
9fbe4fc1-9505-4f62-bedc-a79d2c42d19a,2019,2000,339707,Automatic,Petrol,SUV,Lahore
9a6406e2-d62d-4c1f-805d-023c5ce9b932,1999,800,300269,Automatic,Hybrid,Sedan,Islamabad
531ecaf7-1d41-4fd8-9dfc-c046c1034017,2004,2000,180277,Manual,Diesel,SUV,Karachi
cb2a346a-013d-46d8-9cbf-01548a838422,2003,1000,323425,Automatic,Petrol,Sedan,Karachi
768865c9-b785-431c-ae4d-aad9e768b13c,2019,1800,28515,Automatic,Hybrid,Sedan,Islamabad
ed99e077-03ae-4609-bce5-0b6332d40e63,2019,800,131432,Manual,Petrol,Coupe,Islamabad
d01f2bee-502c-4a2c-bc53-2d145f96ebef,2009,1000,343656,Manual,Petrol,Hatchback,Faisalabad
6a02100a-5760-46ff-b704-610d938fe7de,2000,1000,166611,Automatic,Diesel,Hatchback,Faisalabad
6128a841-201d-40e7-8667-f10bf9b1c824,2019,1300,306273,Manual,Hybrid,Hatchback,Islamabad
15fa6ce5-8919-49e4-8c11-51f9d8dbea54,2011,1000,2533,Automatic,Petrol,SUV,Rawalpindi
e19a2829-bd68-4592-be28-49367ca7c227,2006,1300,70414,Automatic,Diesel,Coupe,Rawalpindi
d8258c9e-1cb3-4dd1-8372-546f702b1ded,2009,1300,255313,Manual,Petrol,Sedan,Islamabad
125779b7-f10a-4051-b64d-0aa392c368c6,2024,1000,282390,Manual,Diesel,Sedan,Lahore
c4835d67-f904-4c22-984b-2b22f6bce293,1998,1800,331154,Manual,Hybrid,Coupe,Faisalabad
64ba6485-6ee3-46be-a217-5e9080e1b4b3,2004,800,289194,Automatic,Hybrid,Coupe,Karachi
c699da29-fcf4-4c52-9154-46e393e0bb5a,2009,1500,117076,Automatic,Petrol,Coupe,Faisalabad
0765eafe-2cab-49b0-815e-0881d50ca767,2014,800,208029,Automatic,Hybrid,Sedan,Karachi
7a6f8fd7-a2f9-4faa-b0d9-e4213fe4bcd4,2023,1800,86949,Manual,Diesel,SUV,Karachi
12bab66d-2b6f-4e5f-b132-9e6534670884,2016,1800,345722,Manual,Hybrid,Coupe,Islamabad
65b0bd53-36ad-4929-ab78-401d4e17cc71,1999,1000,255664,Manual,Petrol,Hatchback,Islamabad
98644c74-cbab-4caf-a143-51a9ca8787df,2005,800,108409,Automatic,Diesel,Coupe,Rawalpindi
f59c8fe2-f1c9-4a44-b909-f41c3a3c5fd8,1999,800,340013,Automatic,Petrol,Hatchback,Islamabad
6a1e09ba-77bc-42fe-a4c9-d43d677e1b7e,2016,1800,298928,Manual,Diesel,Coupe,Islamabad
9128b9ab-588c-44b1-98a0-3a2289c6fcfa,2016,2000,40809,Automatic,Diesel,SUV,Faisalabad
2b0e117d-9c35-4b30-8193-899c9634e5ff,2010,1300,180896,Automatic,Diesel,Sedan,Faisalabad
09feff31-c5f6-4674-b320-b3af30f29932,2002,1500,86825,Manual,Petrol,Hatchback,Karachi
5be8f3ad-f887-440d-a161-a14389bc8dcb,2002,1000,82500,Automatic,Hybrid,Sedan,Karachi
56f26706-b81c-40c1-9f28-e1002f42dedb,2011,1300,59422,Automatic,Hybrid,Coupe,Rawalpindi
0938843a-a37b-48b4-891c-8c301fec8331,2004,1800,84539,Automatic,Petrol,SUV,Lahore
0dea5d16-1e40-4066-8337-5608f9db8153,2002,1800,310560,Manual,Petrol,Sedan,Faisalabad
8c3d91c8-50fa-46a2-b31e-44dcab0d28bc,2002,800,87210,Automatic,Petrol,Coupe,Faisalabad
aaea96f4-b523-4ada-9289-47d6922d1472,2016,2000,9762,Automatic,Petrol,SUV,Rawalpindi
7dbf288a-48ed-41e4-878b-4283a2eb2d1c,2017,1500,252532,Manual,Petrol,Coupe,Faisalabad
a3718bdf-bc9b-4c0d-af4e-1f353756d710,2002,1800,95359,Automatic,Petrol,Hatchback,Rawalpindi
9f2831b7-469d-46eb-94f1-bb07dbab2a15,2017,1800,36093,Manual,Diesel,Coupe,Karachi
6a279938-4ecb-47f7-89ac-57ae9d8deeee,2001,800,106088,Automatic,Petrol,Sedan,Karachi
82d7ded3-52ac-4d09-99be-8df10ed411d0,2013,1800,314475,Manual,Hybrid,Sedan,Lahore
515def1a-e062-4bef-9db2-e296360098d9,2013,2000,68329,Manual,Hybrid,Coupe,Faisalabad
e828bcf4-3e62-4622-9b47-138cf3d76157,2011,1300,22774,Automatic,Petrol,Coupe,Rawalpindi
9acb90f2-1bcb-4cbd-81c5-24215dff8136,2009,1800,302053,Manual,Diesel,SUV,Islamabad
632422cb-1a03-4f7c-9751-9a3d1cda70d6,2013,1000,43944,Automatic,Hybrid,Coupe,Islamabad
18c974d3-7187-43ad-afb6-1936d9f7a19e,2004,800,3729,Manual,Hybrid,Sedan,Rawalpindi
5b3ccb58-4927-454a-b1be-70ee2dcbcd61,2018,1000,165623,Automatic,Diesel,Sedan,Karachi
044af66e-9bb9-4dd5-88d9-b8d02c525f9c,2011,2000,306902,Automatic,Diesel,Coupe,Faisalabad
